product_id,sku,product_name,category_id,brand,unit_cost,list_price,supplier_id,weight_kg,launch_date,active_flag
267,SKU-0000267,UrbanCart Product 00267,180,FitMax,177.47,347.1,2296,0.43,2024-09-08,Y
268,SKU-0000268,Vistara Product 00268,113,Zenith,33.06,57.68,1340,0.76,2025-07-20,Y
269,SKU-0000269,Astra Product 00269,62,Nexora,286.69,461.69,1211,0.99,2023-05-30,Y
270,SKU-0000270,FitMax Product 00270,241,Astra,139.14,353.26,1913,0.62,2024-02-03,Y
271,SKU-0000271,Nexora Product 00271,186,StyleHub,128.95,319.97,2646,0.22,2025-03-27,Y
272,SKU-0000272,Orion Product 00272,52,FitMax,386.65,930.73,2999,0.54,2023-04-27,N
273,SKU-0000273,PrimeOne Product 00273,12,PrimeOne,101.27,210.43,2371,1.62,2025-04-11,Y
274,SKU-0000274,BookNest Product 00274,39,Zenith,207.01,307.82,1587,1.0,2024-06-18,Y
275,SKU-0000275,Astra Product 00275,130,StyleHub,145.97,350.4,1295,2.0,2025-12-11,Y
276,SKU-0000276,FreshDay Product 00276,131,Vistara,2964.17,7312.48,2413,1.78,2024-07-15,Y
277,SKU-0000277,StyleHub Product 00277,113,StyleHub,254.57,413.58,2111,0.24,2026-08-02,Y
278,SKU-0000278,StyleHub Product 00278,101,BookNest,58.71,121.53,2009,0.56,2023-05-15,Y
279,SKU-0000279,PrimeOne Product 00279,113,Nova,793.93,913.82,1426,1.65,2023-07-03,Y
280,SKU-0000280,StyleHub Product 00280,184,Zenith,419.35,959.81,1965,1.41,2024-05-01,Y
281,SKU-0000281,Vistara Product 00281,81,Astra,170.8,373.89,1912,1.41,2024-10-05,Y
282,SKU-0000282,Orion Product 00282,187,BookNest,110.65,159.26,2193,2.11,2024-02-09,Y
283,SKU-0000283,HomePro Product 00283,113,BookNest,49.71,74.79,2170,2.63,2024-01-12,Y
284,SKU-0000284,HomePro Product 00284,2,StyleHub,241.65,445.51,2902,0.24,2024-11-16,Y
285,SKU-0000285,Zenith Product 00285,130,UrbanCart,89.33,188.07,2263,0.68,2023-11-21,Y
286,SKU-0000286,Vertex Product 00286,220,HomePro,74.29,164.37,1054,1.59,2025-05-14,Y
287,SKU-0000287,BookNest Product 00287,54,BookNest,329.6,389.27,2627,1.77,2024-03-02,N
288,SKU-0000288,Astra Product 00288,87,UrbanCart,658.8,794.69,1764,3.81,2026-06-23,Y
289,SKU-0000289,Vertex Product 00289,229,FitMax,106.84,213.02,2692,3.11,2024-04-03,Y
290,SKU-0000290,Apex Product 00290,224,Apex,338.76,497.07,1880,2.37,2025-08-06,Y
291,SKU-0000291,PrimeOne Product 00291,225,FreshDay,198.54,353.83,2973,0.65,2023-08-16,Y
292,SKU-0000292,PrimeOne Product 00292,129,PrimeOne,226.55,267.0,2990,1.87,2023-11-04,Y
293,SKU-0000293,Apex Product 00293,147,Nexora,78.51,146.1,2786,4.63,2023-06-19,Y
294,SKU-0000294,Zenith Product 00294,126,UrbanCart,135.49,158.02,2799,3.15,2025-03-05,Y
295,SKU-0000295,Nova Product 00295,130,StyleHub,61.13,157.98,2543,1.28,2024-02-06,Y
296,SKU-0000296,Nexora Product 00296,53,Apex,54.58,74.85,1836,3.03,2024-04-11,Y
297,SKU-0000297,Astra Product 00297,172,Nova,261.5,606.83,2322,1.14,2026-07-18,Y
298,SKU-0000298,PrimeOne Product 00298,218,UrbanCart,102.32,171.03,2633,1.15,2025-07-22,N
299,SKU-0000299,Nexora Product 00299,160,Nexora,71.98,109.4,1561,0.8,2023-01-31,Y
300,SKU-0000300,PrimeOne Product 00300,198,Zenith,55.23,74.27,1724,0.31,2022-01-04,Y
301,SKU-0000301,Nova Product 00301,160,Astra,42.0,101.35,1003,2.05,2025-05-31,N
302,SKU-0000302,Apex Product 00302,247,HomePro,28.2,45.6,1363,0.88,2023-03-23,Y
303,SKU-0000303,StyleHub Product 00303,68,Vistara,181.25,402.85,2315,1.07,2025-04-10,Y
304,SKU-0000304,HomePro Product 00304,183,BookNest,15.41,25.0,2412,1.44,2025-10-31,Y
305,SKU-0000305,Nova Product 00305,203,UrbanCart,250.68,645.04,1752,0.6,2025-02-16,Y
306,SKU-0000306,PrimeOne Product 00306,184,FitMax,249.1,495.33,2022,1.94,2022-05-29,Y
307,SKU-0000307,Apex Product 00307,123,Vistara,150.02,345.18,2494,0.85,2026-03-28,Y
308,SKU-0000308,BookNest Product 00308,145,Vistara,175.34,203.37,2554,0.88,2025-05-07,Y
309,SKU-0000309,Nova Product 00309,38,Vistara,126.87,269.86,1425,0.08,2023-10-20,Y
310,SKU-0000310,FitMax Product 00310,24,StyleHub,200.87,493.41,2901,1.08,2025-08-11,Y
311,SKU-0000311,Zenith Product 00311,69,StyleHub,198.78,379.41,1398,0.45,2024-04-22,Y
312,SKU-0000312,Apex Product 00312,116,Orion,529.2,1252.89,1953,0.72,2023-06-29,N
313,SKU-0000313,Astra Product 00313,98,Vistara,651.68,1239.37,2805,0.52,2023-04-01,Y
314,SKU-0000314,PrimeOne Product 00314,198,Orion,633.95,1623.98,1303,0.54,2023-02-27,Y
315,SKU-0000315,Vistara Product 00315,214,Astra,80.0,107.81,1839,0.8,2025-03-28,Y
316,SKU-0000316,HomePro Product 00316,139,Vistara,324.39,809.24,2736,1.42,2022-09-02,N
317,SKU-0000317,Vertex Product 00317,240,Apex,258.65,517.74,1103,3.17,2024-03-05,Y
318,SKU-0000318,PrimeOne Product 00318,144,Vistara,91.46,223.38,2354,1.09,2025-10-26,Y
319,SKU-0000319,Astra Product 00319,97,Vertex,73.87,98.39,1363,0.66,2024-01-02,N
320,SKU-0000320,UrbanCart Product 00320,201,StyleHub,116.86,289.23,2389,0.74,2023-04-16,Y
321,SKU-0000321,StyleHub Product 00321,124,,63.13,117.67,2105,2.05,2023-11-12,Y
322,SKU-0000322,BookNest Product 00322,187,Apex,46.98,85.19,2854,1.35,2024-03-05,Y
323,SKU-0000323,BookNest Product 00323,70,Nexora,256.63,507.11,1566,0.35,2025-12-01,Y
324,SKU-0000324,Nexora Product 00324,208,UrbanCart,168.93,408.85,1799,0.55,2025-12-04,Y
325,SKU-0000325,Nexora Product 00325,93,Astra,168.15,396.82,2771,0.97,2025-05-13,Y
326,SKU-0000326,Vertex Product 00326,3,Astra,377.67,502.36,1675,0.8,2023-11-02,Y
327,SKU-0000327,PrimeOne Product 00327,148,Vertex,137.51,160.5,2900,0.59,2022-06-04,Y
328,SKU-0000328,FreshDay Product 00328,187,Vertex,346.31,655.81,2108,0.79,2022-09-26,Y
329,SKU-0000329,Vertex Product 00329,164,Vertex,84.35,218.11,2242,1.15,2026-01-02,Y
330,SKU-0000330,FreshDay Product 00330,147,Vertex,83.87,158.16,1367,1.25,2023-07-24,Y
331,SKU-0000331,Orion Product 00331,90,Vertex,166.1,225.9,2897,0.95,2024-02-04,Y
332,SKU-0000332,PrimeOne Product 00332,195,Nova,1106.75,1970.07,1724,1.92,2025-08-19,Y
333,SKU-0000333,Apex Product 00333,147,Zenith,521.58,878.57,1714,1.32,2022-04-08,Y
334,SKU-0000334,Apex Product 00334,148,StyleHub,440.64,1116.94,1824,0.41,2024-12-06,Y
335,SKU-0000335,HomePro Product 00335,96,Astra,47.72,120.61,2835,0.7,2024-03-22,Y
336,SKU-0000336,Orion Product 00336,199,Vertex,186.9,234.45,2265,0.82,2025-05-12,Y
337,SKU-0000337,Zenith Product 00337,52,UrbanCart,343.43,511.24,2185,0.81,2025-11-13,Y
338,SKU-0000338,Orion Product 00338,233,HomePro,1071.48,1943.8,2202,0.49,2023-09-06,Y
339,SKU-0000339,Orion Product 00339,161,Nova,36.04,71.19,2988,0.59,2022-01-06,Y
340,SKU-0000340,Vertex Product 00340,168,Apex,316.67,450.99,1091,1.89,2022-12-12,Y
341,SKU-0000341,FitMax Product 00341,128,HomePro,427.49,854.35,2523,0.42,2023-04-08,N
342,SKU-0000342,StyleHub Product 00342,39,BookNest,246.3,355.97,2673,0.72,2025-07-12,Y
343,SKU-0000343,Nova Product 00343,82,Apex,48.65,85.65,2529,2.49,2025-01-05,Y
344,SKU-0000344,HomePro Product 00344,104,Orion,206.01,393.27,1623,0.87,2023-07-01,Y
345,SKU-0000345,HomePro Product 00345,129,StyleHub,241.28,618.67,2931,6.21,2026-07-05,Y
346,SKU-0000346,HomePro Product 00346,11,Zenith,192.48,240.54,1168,3.34,2023-12-04,Y
347,SKU-0000347,Apex Product 00347,220,,88.55,220.74,1386,0.16,2024-01-08,Y
348,SKU-0000348,Nova Product 00348,185,Apex,79.2,106.73,2344,0.38,2023-05-02,N
349,SKU-0000349,Orion Product 00349,217,Vertex,247.29,319.14,1100,0.96,2023-06-23,Y
350,SKU-0000350,StyleHub Product 00350,178,BookNest,89.23,140.69,2319,0.71,2024-06-26,Y
351,SKU-0000351,Zenith Product 00351,151,Astra,91.09,179.17,2008,1.61,2024-03-17,Y
352,SKU-0000352,FreshDay Product 00352,159,BookNest,144.65,253.6,1192,1.53,2024-06-16,Y
353,SKU-0000353,FitMax Product 00353,222,Orion,189.39,361.25,2484,0.27,2024-07-31,Y
354,SKU-0000354,Apex Product 00354,42,PrimeOne,417.74,952.14,1869,2.32,2025-01-28,Y
355,SKU-0000355,PrimeOne Product 00355,99,FreshDay,55.9,131.62,1718,4.26,2024-06-14,Y
356,SKU-0000356,PrimeOne Product 00356,7,FreshDay,51.14,130.17,2990,0.31,2025-08-25,Y
357,SKU-0000357,PrimeOne Product 00357,144,Nova,116.29,289.91,2309,0.67,2022-03-23,Y
358,SKU-0000358,Astra Product 00358,90,PrimeOne,32.45,46.32,2239,0.7,2026-03-08,Y
359,SKU-0000359,Vertex Product 00359,112,PrimeOne,278.08,608.54,2479,2.47,2024-10-26,Y
360,SKU-0000360,UrbanCart Product 00360,249,Vertex,27.27,61.0,1962,3.04,2023-04-14,Y
361,SKU-0000361,Orion Product 00361,244,PrimeOne,310.02,571.69,1974,0.64,2024-08-09,Y
362,SKU-0000362,UrbanCart Product 00362,60,PrimeOne,445.01,1083.08,1227,0.63,2023-06-18,Y
363,SKU-0000363,Vistara Product 00363,113,FreshDay,207.21,466.13,1360,2.04,2022-05-01,Y
364,SKU-0000364,Vertex Product 00364,2,Apex,30.83,53.43,1042,0.77,2023-10-13,Y
365,SKU-0000365,PrimeOne Product 00365,129,StyleHub,180.46,317.94,1180,1.09,2026-06-27,Y
366,SKU-0000366,FitMax Product 00366,48,Nexora,80.07,135.5,1510,1.95,2023-07-06,Y
367,SKU-0000367,BookNest Product 00367,140,Orion,55.6,104.76,1461,1.63,2023-06-27,Y
368,SKU-0000368,Apex Product 00368,197,BookNest,276.3,610.96,2882,1.14,2026-05-11,Y
369,SKU-0000369,Vertex Product 00369,37,PrimeOne,327.07,526.85,1285,0.32,2025-09-11,Y
370,SKU-0000370,FreshDay Product 00370,160,HomePro,521.72,772.59,2320,1.46,2022-03-31,N
371,SKU-0000371,FitMax Product 00371,247,Zenith,126.94,152.24,2579,2.0,2025-12-14,Y
372,SKU-0000372,FitMax Product 00372,9,UrbanCart,191.47,441.48,2060,1.65,2024-07-20,Y
373,SKU-0000373,Astra Product 00373,233,Orion,734.23,1230.02,2908,0.3,2023-01-22,Y
374,SKU-0000374,Apex Product 00374,99,Zenith,1081.13,2424.92,2784,1.74,2024-10-17,Y
375,SKU-0000375,Nova Product 00375,147,UrbanCart,433.69,568.96,2925,0.51,2025-04-23,Y
376,SKU-0000376,HomePro Product 00376,48,PrimeOne,119.71,230.03,2106,0.13,2023-09-12,Y
377,SKU-0000377,Astra Product 00377,208,Nexora,165.1,285.26,2915,0.8,2024-07-15,Y
378,SKU-0000378,FitMax Product 00378,131,FitMax,139.72,256.79,1932,0.36,2026-01-11,Y
379,SKU-0000379,Nova Product 00379,148,Vistara,309.53,771.27,1256,0.9,2023-05-16,Y
380,SKU-0000380,Apex Product 00380,152,Astra,78.44,97.6,2240,0.33,2022-06-07,Y
381,SKU-0000381,BookNest Product 00381,54,FitMax,219.03,385.25,1521,0.76,2024-09-29,Y
382,SKU-0000382,FreshDay Product 00382,120,Zenith,220.02,517.4,1749,0.25,2023-02-28,Y
383,SKU-0000383,FitMax Product 00383,161,FreshDay,231.68,474.07,2049,0.53,2024-01-04,Y
384,SKU-0000384,PrimeOne Product 00384,152,PrimeOne,65.36,168.31,2274,1.18,2024-06-20,Y
385,SKU-0000385,UrbanCart Product 00385,116,HomePro,204.89,456.64,2238,3.73,2023-10-27,Y
386,SKU-0000386,Orion Product 00386,75,HomePro,806.23,1038.4,1656,0.72,2025-10-05,N
387,SKU-0000387,Vertex Product 00387,113,Orion,108.72,184.62,1319,0.9,2024-11-15,Y
388,SKU-0000388,Vertex Product 00388,200,Apex,207.22,337.16,1733,1.71,2022-11-19,Y
389,SKU-0000389,PrimeOne Product 00389,164,PrimeOne,31.25,58.17,1410,1.25,2024-07-26,Y
390,SKU-0000390,FitMax Product 00390,166,Vistara,205.94,422.41,1458,1.3,2022-06-22,Y
391,SKU-0000391,Orion Product 00391,104,PrimeOne,199.32,302.01,2347,1.58,2023-12-14,Y
392,SKU-0000392,BookNest Product 00392,84,PrimeOne,182.15,375.5,2553,0.67,2025-10-25,Y
393,SKU-0000393,Nova Product 00393,227,HomePro,316.5,485.08,1338,0.48,2025-06-04,Y
394,SKU-0000394,UrbanCart Product 00394,112,FreshDay,127.6,169.73,1227,1.13,2024-02-14,Y
395,SKU-0000395,Orion Product 00395,217,Astra,472.84,895.16,2259,0.14,2026-07-06,Y
396,SKU-0000396,Nova Product 00396,99,FitMax,74.08,137.63,1365,0.18,2024-08-26,Y
397,SKU-0000397,Orion Product 00397,153,HomePro,601.22,1045.88,1433,2.99,2025-01-19,Y
398,SKU-0000398,Vistara Product 00398,93,FreshDay,198.62,381.56,1857,2.24,2022-01-28,Y
399,SKU-0000399,BookNest Product 00399,146,Apex,153.78,288.32,1448,0.53,2024-10-17,Y
400,SKU-0000400,FreshDay Product 00400,128,Zenith,45.21,90.32,1506,0.34,2022-08-25,Y
401,SKU-0000401,FreshDay Product 00401,110,FitMax,60.42,154.2,2299,1.4,2024-09-19,Y
402,SKU-0000402,Vertex Product 00402,82,Vertex,224.92,489.07,2656,1.59,2022-11-15,Y
403,SKU-0000403,Vistara Product 00403,194,Vertex,86.05,206.91,1061,0.44,2023-09-24,Y
404,SKU-0000404,Orion Product 00404,54,HomePro,401.64,751.6,2354,0.82,2022-05-03,Y
405,SKU-0000405,StyleHub Product 00405,163,Orion,212.45,457.63,1186,0.21,2022-09-03,Y
406,SKU-0000406,StyleHub Product 00406,208,Nexora,45.49,56.59,2560,0.64,2026-05-16,Y
407,SKU-0000407,FreshDay Product 00407,189,HomePro,325.37,758.03,1891,0.75,2024-06-12,Y
408,SKU-0000408,Astra Product 00408,169,PrimeOne,141.72,357.42,2528,1.03,2025-03-03,Y
409,SKU-0000409,HomePro Product 00409,228,Orion,157.4,403.29,1850,5.33,2026-01-28,Y
410,SKU-0000410,StyleHub Product 00410,161,FreshDay,419.95,595.64,1607,0.35,2022-11-16,Y
411,SKU-0000411,Vertex Product 00411,68,Nexora,46.76,119.18,2344,3.01,2026-02-03,Y
412,SKU-0000412,UrbanCart Product 00412,33,Zenith,59.61,115.44,2216,0.57,2025-09-30,Y
413,SKU-0000413,PrimeOne Product 00413,142,HomePro,219.87,525.15,1253,0.52,2023-09-20,Y
414,SKU-0000414,Vistara Product 00414,21,Zenith,35.56,79.56,1578,2.09,2026-04-14,N
415,SKU-0000415,PrimeOne Product 00415,48,Apex,94.97,234.02,1313,0.52,2025-08-03,Y
416,SKU-0000416,Nova Product 00416,148,Vertex,395.68,807.78,2005,0.44,2024-02-13,Y
417,SKU-0000417,Nexora Product 00417,248,Vertex,148.73,241.46,2575,1.47,2026-02-17,Y
418,SKU-0000418,StyleHub Product 00418,128,FitMax,47.61,107.24,2247,1.32,2024-08-16,Y
419,SKU-0000419,Astra Product 00419,136,HomePro,194.45,304.69,1430,0.59,2023-11-05,Y
420,SKU-0000420,Nova Product 00420,135,Orion,113.93,175.03,2379,3.81,2022-06-01,Y
421,SKU-0000421,StyleHub Product 00421,195,HomePro,87.18,121.88,2450,0.61,2025-11-02,Y
422,SKU-0000422,Zenith Product 00422,145,Astra,4027.14,5082.74,2415,0.25,2022-11-11,Y
423,SKU-0000423,Nova Product 00423,128,Vertex,275.16,637.49,1221,0.35,2025-09-16,Y
424,SKU-0000424,Nova Product 00424,33,FitMax,127.09,201.84,2126,0.35,2026-03-18,Y
425,SKU-0000425,Nexora Product 00425,176,Astra,368.14,635.95,1317,0.67,2025-08-22,Y
426,SKU-0000426,Vertex Product 00426,204,BookNest,126.23,287.0,1759,2.84,2024-10-14,Y
427,SKU-0000427,Astra Product 00427,187,Astra,102.89,123.65,2697,0.21,2025-07-01,Y
428,SKU-0000428,BookNest Product 00428,115,Zenith,214.76,349.95,2799,3.53,2026-02-09,Y
429,SKU-0000429,FitMax Product 00429,214,Apex,259.26,644.41,2560,0.51,2025-01-15,Y
430,SKU-0000430,Astra Product 00430,119,StyleHub,377.35,545.09,2689,0.56,2025-08-07,Y
431,SKU-0000431,UrbanCart Product 00431,22,Orion,590.69,750.81,2242,0.47,2023-01-12,N
432,SKU-0000432,Nova Product 00432,238,UrbanCart,477.59,1221.45,2461,0.59,2022-10-18,Y
433,SKU-0000433,Astra Product 00433,158,FreshDay,354.57,754.54,1765,0.73,2026-07-28,Y
434,SKU-0000434,Apex Product 00434,38,Orion,388.91,908.53,1726,0.8,2023-11-27,Y
435,SKU-0000435,FitMax Product 00435,230,Astra,476.39,660.36,2192,1.12,2025-09-28,Y
436,SKU-0000436,UrbanCart Product 00436,109,Nexora,310.7,362.41,2615,0.17,2024-02-04,Y
437,SKU-0000437,Apex Product 00437,51,FitMax,39.38,77.31,1071,0.8,2024-03-01,Y
438,SKU-0000438,Nexora Product 00438,182,Nexora,256.69,540.83,2598,1.32,2023-02-18,Y
439,SKU-0000439,Apex Product 00439,8,Apex,566.39,835.13,1989,0.85,2024-07-26,Y
440,SKU-0000440,HomePro Product 00440,27,FitMax,79.64,93.77,1455,0.72,2023-10-13,Y
441,SKU-0000441,FitMax Product 00441,27,FreshDay,115.26,294.52,2098,0.59,2026-03-12,Y
442,SKU-0000442,PrimeOne Product 00442,226,Zenith,155.39,261.15,2286,2.09,2025-09-29,Y
443,SKU-0000443,Orion Product 00443,21,FreshDay,194.63,426.6,2492,1.31,2023-11-28,Y
444,SKU-0000444,Apex Product 00444,30,Zenith,99.52,182.53,1609,0.75,2024-09-04,Y
445,SKU-0000445,BookNest Product 00445,97,Astra,172.7,262.94,1596,1.36,2023-02-15,Y
446,SKU-0000446,Nexora Product 00446,28,FreshDay,260.32,659.29,1836,1.88,2025-12-31,Y
447,SKU-0000447,PrimeOne Product 00447,111,Astra,26.86,52.33,2841,0.3,2022-09-20,Y
448,SKU-0000448,Nexora Product 00448,192,BookNest,175.44,288.32,1938,1.34,2025-04-14,Y
449,SKU-0000449,Nexora Product 00449,225,FreshDay,116.24,257.8,1889,0.46,2023-08-20,Y
450,SKU-0000450,Nova Product 00450,197,Vistara,35.3,72.39,1784,2.52,2025-06-25,Y
451,SKU-0000451,Nexora Product 00451,61,,272.54,591.58,2684,0.42,2026-06-03,N
452,SKU-0000452,Apex Product 00452,48,Vistara,217.06,510.93,1517,,2022-03-13,Y
453,SKU-0000453,Orion Product 00453,147,Astra,190.27,263.64,2644,1.12,2022-08-08,Y
454,SKU-0000454,HomePro Product 00454,4,Vertex,284.13,351.98,2222,0.2,2025-09-26,Y
455,SKU-0000455,Nexora Product 00455,35,Orion,219.01,398.82,1842,0.17,2023-08-27,Y
456,SKU-0000456,Nexora Product 00456,192,Vertex,84.43,99.84,2361,0.64,2024-05-28,Y
457,SKU-0000457,Astra Product 00457,49,Zenith,314.41,457.21,1037,3.44,2023-04-08,Y
458,SKU-0000458,Zenith Product 00458,17,UrbanCart,366.8,509.92,1318,0.78,2025-02-05,Y
459,SKU-0000459,BookNest Product 00459,172,Orion,61.73,139.49,1639,1.32,2025-06-12,Y
460,SKU-0000460,Vistara Product 00460,220,Vertex,362.3,828.15,1139,0.07,2022-06-14,Y
461,SKU-0000461,PrimeOne Product 00461,158,BookNest,127.08,170.7,2271,1.76,2023-09-21,Y
462,SKU-0000462,HomePro Product 00462,221,Vertex,284.73,456.18,1917,1.34,2025-05-27,Y
463,SKU-0000463,StyleHub Product 00463,46,Nova,188.06,409.88,2794,1.53,2023-10-28,Y
464,SKU-0000464,Zenith Product 00464,117,Orion,140.5,202.92,2682,0.93,2023-08-11,Y
465,SKU-0000465,PrimeOne Product 00465,6,UrbanCart,266.48,440.86,1426,0.33,2025-04-29,Y
466,SKU-0000466,Vistara Product 00466,99,Apex,121.53,204.48,1854,0.49,2024-05-15,Y
467,SKU-0000467,Orion Product 00467,124,FitMax,433.66,543.93,2218,0.44,2025-01-23,Y
468,SKU-0000468,UrbanCart Product 00468,233,Apex,502.83,722.9,1214,1.4,2023-01-18,N
469,SKU-0000469,HomePro Product 00469,37,FitMax,100.25,146.67,2912,0.75,2024-10-23,Y
470,SKU-0000470,HomePro Product 00470,24,BookNest,141.1,311.65,2776,1.75,2022-03-31,Y
471,SKU-0000471,Vistara Product 00471,93,FitMax,117.13,183.63,1644,1.49,2025-08-29,Y
472,SKU-0000472,Vertex Product 00472,241,Vertex,229.92,511.95,1540,3.68,2026-05-09,Y
473,SKU-0000473,Zenith Product 00473,46,Astra,533.28,1012.75,2633,0.99,2022-07-17,Y
474,SKU-0000474,BookNest Product 00474,181,UrbanCart,36.57,46.34,1875,0.75,2024-12-17,Y
475,SKU-0000475,FreshDay Product 00475,95,FitMax,45.77,67.15,1388,0.97,2026-08-11,Y
476,SKU-0000476,BookNest Product 00476,99,UrbanCart,152.14,184.87,2452,0.11,2025-04-17,Y
477,SKU-0000477,Apex Product 00477,188,Zenith,193.9,494.47,2717,0.67,2024-07-01,Y
478,SKU-0000478,Nova Product 00478,225,HomePro,70.3,165.04,1151,1.47,2022-06-18,Y
479,SKU-0000479,Vertex Product 00479,116,Nexora,193.0,297.08,2126,0.71,2023-07-31,Y
480,SKU-0000480,Nexora Product 00480,191,Nova,84.2,139.81,2428,0.74,2022-09-26,Y
481,SKU-0000481,Nexora Product 00481,213,Zenith,109.72,239.06,2311,0.71,2023-04-11,Y
482,SKU-0000482,Apex Product 00482,160,StyleHub,514.23,931.67,1746,3.19,2023-05-15,Y
483,SKU-0000483,Apex Product 00483,215,UrbanCart,120.44,243.3,1132,1.12,2023-12-05,Y
484,SKU-0000484,Astra Product 00484,161,HomePro,118.55,140.87,2469,0.79,2024-05-02,Y
485,SKU-0000485,PrimeOne Product 00485,67,PrimeOne,184.67,459.98,2425,6.24,2023-06-08,Y
486,SKU-0000486,Astra Product 00486,128,Astra,438.37,668.45,1741,0.31,2023-11-15,Y
487,SKU-0000487,Vistara Product 00487,18,UrbanCart,157.79,331.68,2058,0.52,2024-02-19,Y
488,SKU-0000488,UrbanCart Product 00488,25,Nova,99.24,250.83,2893,0.38,2025-07-29,Y
489,SKU-0000489,BookNest Product 00489,234,UrbanCart,276.22,582.24,1591,0.48,2022-04-14,Y
490,SKU-0000490,Zenith Product 00490,223,Orion,340.86,764.68,1866,2.43,2023-10-30,Y
491,SKU-0000491,BookNest Product 00491,54,FreshDay,459.53,1172.2,1753,0.4,2025-12-22,Y
492,SKU-0000492,Apex Product 00492,58,Orion,158.84,337.92,1343,0.92,2023-12-30,Y
493,SKU-0000493,BookNest Product 00493,67,HomePro,251.55,473.91,1483,1.31,2023-04-14,Y
494,SKU-0000494,PrimeOne Product 00494,104,Vistara,334.07,641.46,2668,1.55,2024-03-26,Y
495,SKU-0000495,Zenith Product 00495,174,FitMax,193.19,233.85,2544,0.53,2025-12-28,Y
496,SKU-0000496,Vistara Product 00496,24,Nova,537.81,683.07,1387,1.4,2022-08-29,Y
497,SKU-0000497,UrbanCart Product 00497,114,HomePro,294.78,578.46,2788,0.62,2025-07-14,Y
498,SKU-0000498,Vertex Product 00498,32,Vertex,892.99,1721.79,1544,0.9,2024-08-26,N
499,SKU-0000499,FitMax Product 00499,175,Nexora,374.63,706.6,1858,0.38,2026-03-05,Y
500,SKU-0000500,Astra Product 00500,86,Vertex,28.96,39.16,1917,0.31,2022-04-09,Y
501,SKU-0000501,StyleHub Product 00501,151,Nexora,114.6,286.12,1698,1.19,2023-05-12,Y
502,SKU-0000502,Vistara Product 00502,194,StyleHub,38.24,94.31,2034,6.04,2025-03-26,Y
503,SKU-0000503,Nexora Product 00503,127,Nexora,92.3,146.04,1580,0.69,2022-02-09,Y
504,SKU-0000504,FreshDay Product 00504,155,FreshDay,117.42,203.39,2161,0.87,2024-03-15,Y
505,SKU-0000505,HomePro Product 00505,234,Nexora,358.47,612.37,1130,1.47,2023-11-20,N
506,SKU-0000506,Astra Product 00506,130,Apex,110.42,162.89,2422,2.1,2022-03-13,Y
507,SKU-0000507,Nova Product 00507,218,Nexora,575.24,937.31,2274,2.19,2022-12-30,Y
508,SKU-0000508,HomePro Product 00508,17,UrbanCart,89.87,232.87,2658,1.39,2026-07-05,Y
509,SKU-0000509,FitMax Product 00509,104,PrimeOne,126.52,250.12,1365,0.79,2024-07-07,Y
510,SKU-0000510,Astra Product 00510,161,Nova,53.75,131.86,1420,1.56,2024-12-13,Y
511,SKU-0000511,Vistara Product 00511,137,PrimeOne,601.9,1331.27,1423,1.24,2026-08-01,Y
512,SKU-0000512,BookNest Product 00512,43,Vistara,678.92,1645.12,2808,0.86,2022-08-21,Y
513,SKU-0000513,HomePro Product 00513,246,UrbanCart,145.63,244.7,2939,1.88,2022-10-30,Y
514,SKU-0000514,Apex Product 00514,176,FitMax,43.27,90.04,2778,1.27,2025-01-07,Y
515,SKU-0000515,BookNest Product 00515,39,HomePro,136.0,229.72,2923,0.52,2023-05-22,N
516,SKU-0000516,UrbanCart Product 00516,221,BookNest,202.14,472.05,1161,0.39,2024-11-21,Y
517,SKU-0000517,Vistara Product 00517,170,Nexora,92.63,209.41,1094,0.25,2025-08-28,Y
518,SKU-0000518,Apex Product 00518,247,Apex,1360.72,3105.42,2185,0.43,2025-06-09,Y
519,SKU-0000519,BookNest Product 00519,26,FreshDay,847.94,1216.31,1834,0.93,2022-06-28,Y
520,SKU-0000520,Apex Product 00520,99,Zenith,33.99,81.38,2819,2.05,2024-05-26,Y
521,SKU-0000521,StyleHub Product 00521,50,Vertex,58.07,150.81,2384,0.82,2025-04-12,Y
522,SKU-0000522,Astra Product 00522,153,Orion,247.86,583.45,2252,1.15,2024-11-24,Y
523,SKU-0000523,UrbanCart Product 00523,152,HomePro,62.51,115.67,2139,1.46,2024-09-23,Y
524,SKU-0000524,Vistara Product 00524,13,FitMax,193.37,308.02,1220,0.34,2025-01-16,Y
525,SKU-0000525,Vistara Product 00525,60,Nova,165.61,221.65,1462,0.64,2026-07-09,Y
526,SKU-0000526,Nexora Product 00526,250,PrimeOne,158.28,276.43,2955,0.36,2023-04-09,N
527,SKU-0000527,PrimeOne Product 00527,135,UrbanCart,410.31,632.43,1930,0.69,2026-06-28,Y
528,SKU-0000528,StyleHub Product 00528,57,Zenith,834.37,1482.26,1680,1.12,2023-12-03,Y
529,SKU-0000529,Zenith Product 00529,36,Astra,234.27,287.4,2338,0.96,2022-06-13,Y
530,SKU-0000530,PrimeOne Product 00530,173,Astra,55.1,86.82,2353,0.47,2025-01-04,Y
531,SKU-0000531,HomePro Product 00531,20,,186.7,474.91,1656,1.4,2022-07-07,Y
